Longitude,Latitude,AsuLevel_1,RSSI_1,AsuLevel_2,RSSI_2,AsuLevel_3,RSSI_3,AsuLevel_4,RSSI_4,AsuLevel_5,RSSI_5,AsuLevel_6,RSSI_6,AsuLevel_7,RSSI_7,MRTime,IMSI,Position,latitude_1,longitude_1,latitude_2,longitude_2,latitude_3,longitude_3,latitude_4,longitude_4,latitude_5,longitude_5,latitude_6,longitude_6,latitude_7,longitude_7
121.2035045,31.293097399999997,31,-51,19,-75,19.0,-75.0,21.0,-71.0,25.0,-63.0,19.0,-75.0,16.0,-81.0,1509524881607.0,460011670515939.06,1727,31.294311999999998,121.20615500000001,31.291805,121.212896,31.291614000000003,121.21391299999999,0.0,0.0,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.289402000000003,121.208105
121.20340829999999,31.29310009,31,-51,19,-75,19.0,-75.0,21.0,-71.0,25.0,-63.0,19.0,-75.0,16.0,-81.0,1509524882693.0,460011670515939.06,1727,31.294311999999998,121.20615500000001,31.291805,121.212896,31.291614000000003,121.21391299999999,0.0,0.0,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.289402000000003,121.208105
121.20340829999999,31.29310009,31,-51,19,-75,19.0,-75.0,21.0,-71.0,23.0,-67.0,18.0,-77.0,16.0,-81.0,1509524883758.0,460011670515939.06,1727,31.294311999999998,121.20615500000001,31.291805,121.212896,31.291614000000003,121.21391299999999,0.0,0.0,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.289647,121.208284
121.20330420000002,31.29311937,31,-51,19,-75,19.0,-75.0,21.0,-71.0,23.0,-67.0,18.0,-77.0,16.0,-81.0,1509524884828.0,460011670515939.06,1730,31.294311999999998,121.20615500000001,31.291805,121.212896,31.291614000000003,121.21391299999999,0.0,0.0,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.289647,121.208284
121.20330420000002,31.29311937,30,-53,18,-77,19.0,-75.0,20.0,-73.0,23.0,-67.0,18.0,-77.0,16.0,-81.0,1509524885915.0,460011670515939.06,1730,31.294311999999998,121.20615500000001,31.291805,121.212896,31.291614000000003,121.21391299999999,0.0,0.0,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.289647,121.208284
121.2032007,31.29313511,30,-53,18,-77,19.0,-75.0,20.0,-73.0,23.0,-67.0,18.0,-77.0,16.0,-81.0,1509524886983.0,460011670515939.06,1732,31.294311999999998,121.20615500000001,31.291805,121.212896,31.291614000000003,121.21391299999999,0.0,0.0,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.289647,121.208284
121.2032007,31.29313511,29,-55,18,-77,19.0,-75.0,20.0,-73.0,21.0,-71.0,18.0,-77.0,16.0,-81.0,1509524888055.0,460011670515939.06,1732,31.294311999999998,121.20615500000001,31.291805,121.212896,31.291614000000003,121.21391299999999,0.0,0.0,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.289647,121.208284
121.203099,31.29318963,29,-55,18,-77,19.0,-75.0,20.0,-73.0,21.0,-71.0,18.0,-77.0,16.0,-81.0,1509524889137.0,460011670515939.06,1741,31.294311999999998,121.20615500000001,31.291805,121.212896,31.291614000000003,121.21391299999999,0.0,0.0,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.289647,121.208284
121.203099,31.29318963,27,-59,19,-75,19.0,-75.0,21.0,-71.0,21.0,-71.0,18.0,-77.0,16.0,-81.0,1509524890204.0,460011670515939.06,1741,31.294311999999998,121.20615500000001,31.291805,121.212896,31.291614000000003,121.21391299999999,0.0,0.0,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.289647,121.208284
121.2027784,31.29309482,27,-59,19,-75,19.0,-75.0,21.0,-71.0,21.0,-71.0,18.0,-77.0,16.0,-81.0,1509524891277.0,460011670515939.06,1725,31.294311999999998,121.20615500000001,31.291805,121.212896,31.291614000000003,121.21391299999999,0.0,0.0,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.289647,121.208284
121.2027784,31.29309482,27,-59,19,-75,19.0,-75.0,21.0,-71.0,19.0,-75.0,17.0,-79.0,16.0,-81.0,1509524892201.0,460011670515939.06,1725,31.294311999999998,121.20615500000001,31.291805,121.212896,31.291614000000003,121.21391299999999,0.0,0.0,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.289647,121.208284
121.20264180000001,31.29308871,27,-59,19,-75,19.0,-75.0,21.0,-71.0,19.0,-75.0,17.0,-79.0,16.0,-81.0,1509524893427.0,460011670515939.06,1724,31.294311999999998,121.20615500000001,31.291805,121.212896,31.291614000000003,121.21391299999999,0.0,0.0,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.289647,121.208284
121.2046106,31.28687002,23,-67,21,-71,16.0,-81.0,20.0,-73.0,19.0,-75.0,18.0,-77.0,17.0,-79.0,1509525093309.0,460011670515939.06,738,31.289402000000003,121.208105,31.289647,121.208284,31.289402000000003,121.208105,31.289647,121.208284,31.287846000000002,121.191709,31.294311999999998,121.20615500000001,31.295884,121.19636499999999
121.20468419999999,31.28680751,23,-67,21,-71,16.0,-81.0,19.0,-75.0,19.0,-75.0,18.0,-77.0,17.0,-79.0,1509525094844.0,460011670515939.06,728,31.289402000000003,121.208105,31.289647,121.208284,31.289402000000003,121.208105,31.289647,121.208284,31.287846000000002,121.191709,31.294311999999998,121.20615500000001,31.295884,121.19636499999999
121.20477009999999,31.28674421,24,-65,21,-71,19.0,-75.0,19.0,-75.0,18.0,-77.0,16.0,-81.0,16.0,-81.0,1509525096999.0,460011670515939.06,718,31.289402000000003,121.208105,31.289647,121.208284,31.289647,121.208284,31.287846000000002,121.191709,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.279433,121.198241
121.20485900000001,31.28669462,27,-59,21,-71,19.0,-75.0,19.0,-75.0,16.0,-81.0,16.0,-81.0,17.0,-79.0,1509525099137.0,460011670515939.06,710,31.289402000000003,121.208105,31.289647,121.208284,31.289647,121.208284,31.287846000000002,121.191709,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.279433,121.198241
121.2049246,31.28664074,29,-55,21,-71,20.0,-73.0,18.0,-77.0,16.0,-81.0,16.0,-81.0,17.0,-79.0,1509525101289.0,460011670515939.06,702,31.289402000000003,121.208105,31.289647,121.208284,31.289647,121.208284,31.287846000000002,121.191709,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.279433,121.198241
121.20499540000002,31.28658597,29,-55,21,-71,20.0,-73.0,18.0,-77.0,17.0,-79.0,0.0,0.0,0.0,0.0,1509525103452.0,460011670515939.06,693,31.289402000000003,121.208105,31.289647,121.208284,31.289647,121.208284,31.287846000000002,121.191709,31.279433,121.198241,0.0,0.0,0.0,0.0
121.20506509999998,31.28652899,26,-61,20,-73,20.0,-73.0,18.0,-77.0,17.0,-79.0,0.0,0.0,0.0,0.0,1509525105580.0,460011670515939.06,684,31.289402000000003,121.208105,31.289647,121.208284,31.289647,121.208284,31.287846000000002,121.191709,31.279433,121.198241,0.0,0.0,0.0,0.0
121.20514209999999,31.28645953,25,-63,19,-75,20.0,-73.0,20.0,-73.0,17.0,-79.0,0.0,0.0,0.0,0.0,1509525107731.0,460011670515939.06,674,31.289402000000003,121.208105,31.289647,121.208284,31.289647,121.208284,31.287846000000002,121.191709,31.279433,121.198241,0.0,0.0,0.0,0.0
121.2052287,31.28638288,22,-69,19,-75,20.0,-73.0,20.0,-73.0,17.0,-79.0,0.0,0.0,0.0,0.0,1509525109888.0,460011670515939.06,661,31.289402000000003,121.208105,31.289647,121.208284,31.289647,121.208284,31.287846000000002,121.191709,31.279433,121.198241,0.0,0.0,0.0,0.0
121.20531240000001,31.28631994,21,-71,18,-77,20.0,-73.0,20.0,-73.0,17.0,-79.0,0.0,0.0,0.0,0.0,1509525112027.0,460011670515939.06,652,31.289402000000003,121.208105,31.289647,121.208284,31.289647,121.208284,31.287846000000002,121.191709,31.279433,121.198241,0.0,0.0,0.0,0.0
121.2054105,31.28623173,21,-71,18,-77,18.0,-77.0,20.0,-73.0,17.0,-79.0,0.0,0.0,0.0,0.0,1509525114179.0,460011670515939.06,638,31.289402000000003,121.208105,31.289647,121.208284,31.289647,121.208284,31.287846000000002,121.191709,31.295884,121.19636499999999,0.0,0.0,0.0,0.0
121.20548670000001,31.28617593,21,-71,18,-77,18.0,-77.0,19.0,-75.0,17.0,-79.0,18.0,-77.0,17.0,-79.0,1509525116335.0,460011670515939.06,629,31.289402000000003,121.208105,31.289647,121.208284,31.289647,121.208284,31.287846000000002,121.191709,31.295884,121.19636499999999,0.0,0.0,0.0,0.0
121.2055875,31.28614201,20,-73,18,-77,18.0,-77.0,19.0,-75.0,17.0,-79.0,19.0,-75.0,17.0,-79.0,1509525118218.0,460011670515939.06,624,31.289402000000003,121.208105,31.289647,121.208284,31.289647,121.208284,31.287846000000002,121.191709,31.295884,121.19636499999999,31.280386,121.203915,31.277704999999997,121.20565500000001
121.20565890000002,31.28606232,21,-71,16,-81,17.0,-79.0,19.0,-75.0,18.0,-77.0,19.0,-75.0,17.0,-79.0,1509525120359.0,460011670515939.06,611,31.289402000000003,121.208105,31.289647,121.208284,31.289647,121.208284,31.287846000000002,121.191709,31.295884,121.19636499999999,31.280386,121.203915,31.277704999999997,121.20565500000001
121.2057143,31.28600749,20,-73,17,-79,19.0,-75.0,19.0,-75.0,20.0,-73.0,17.0,-79.0,0.0,0.0,1509525122501.0,460011670515939.06,603,31.289402000000003,121.208105,31.289647,121.208284,31.287846000000002,121.191709,31.295884,121.19636499999999,31.280386,121.203915,31.294311999999998,121.20615500000001,0.0,0.0
121.2057727,31.28594804,19,-75,16,-81,19.0,-75.0,19.0,-75.0,21.0,-71.0,17.0,-79.0,19.0,-75.0,1509525124656.0,460011670515939.06,593,31.289402000000003,121.208105,31.289647,121.208284,31.287846000000002,121.191709,31.295884,121.19636499999999,31.280386,121.203915,31.294311999999998,121.20615500000001,31.280386,121.203915
121.20583490000001,31.2858911,20,-73,19,-75,18.0,-77.0,21.0,-71.0,18.0,-77.0,20.0,-73.0,17.0,-79.0,1509525126812.0,460011670515939.06,584,31.289402000000003,121.208105,31.287846000000002,121.191709,31.295884,121.19636499999999,31.280386,121.203915,31.294311999999998,121.20615500000001,31.280386,121.203915,31.277704999999997,121.20565500000001
121.20589820000001,31.28584817,19,-75,19,-75,18.0,-77.0,21.0,-71.0,18.0,-77.0,20.0,-73.0,17.0,-79.0,1509525128946.0,460011670515939.06,578,31.289402000000003,121.208105,31.287846000000002,121.191709,31.295884,121.19636499999999,31.280386,121.203915,31.294311999999998,121.20615500000001,31.280386,121.203915,31.277704999999997,121.20565500000001
121.2060215,31.28579375,19,-75,19,-75,18.0,-77.0,21.0,-71.0,19.0,-75.0,20.0,-73.0,17.0,-79.0,1509525131100.0,460011670515939.06,569,31.289402000000003,121.208105,31.287846000000002,121.191709,31.295884,121.19636499999999,31.280386,121.203915,31.294311999999998,121.20615500000001,31.280386,121.203915,31.279433,121.198241
121.2061018,31.28571683,19,-75,19,-75,18.0,-77.0,21.0,-71.0,19.0,-75.0,20.0,-73.0,17.0,-79.0,1509525133253.0,460011670515939.06,557,31.289402000000003,121.208105,31.287846000000002,121.191709,31.295884,121.19636499999999,31.280386,121.203915,31.294311999999998,121.20615500000001,31.280386,121.203915,31.279433,121.198241
121.2061622,31.28568735,18,-77,20,-73,17.0,-79.0,21.0,-71.0,21.0,-71.0,20.0,-73.0,18.0,-77.0,1509525135391.0,460011670515939.06,553,31.289402000000003,121.208105,31.287846000000002,121.191709,31.295884,121.19636499999999,31.280386,121.203915,31.294311999999998,121.20615500000001,31.280386,121.203915,31.279433,121.198241
121.2061884,31.28567621,18,-77,19,-75,20.0,-73.0,18.0,-77.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525137305.0,460011670515939.06,551,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.280386,121.203915,31.279433,121.198241,0.0,0.0,0.0,0.0,0.0,0.0
121.2062699,31.28561555,16,-81,19,-75,20.0,-73.0,18.0,-77.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525139435.0,460011670515939.06,541,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.280386,121.203915,31.279433,121.198241,0.0,0.0,0.0,0.0,0.0,0.0
121.2063494,31.28555609,15,-83,19,-75,19.0,-75.0,17.0,-79.0,20.0,-73.0,18.0,-77.0,0.0,0.0,1509525141572.0,460011670515939.06,532,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.280386,121.203915,31.279433,121.198241,0.0,0.0,0.0,0.0,0.0,0.0
121.20643340000001,31.28549869,15,-83,19,-75,19.0,-75.0,17.0,-79.0,20.0,-73.0,18.0,-77.0,0.0,0.0,1509525143724.0,460011670515939.06,523,31.294311999999998,121.20615500000001,31.295884,121.19636499999999,31.280386,121.203915,31.279433,121.198241,0.0,0.0,0.0,0.0,0.0,0.0
121.2065231,31.28543158,15,-83,19,-75,19.0,-75.0,17.0,-79.0,20.0,-73.0,18.0,-77.0,0.0,0.0,1509525145866.0,460011670515939.06,513,31.280386,121.203915,31.295884,121.19636499999999,31.280386,121.203915,31.279433,121.198241,0.0,0.0,0.0,0.0,0.0,0.0
121.20665659999999,31.28534533,16,-81,17,-79,19.0,-75.0,17.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525148016.0,460011670515939.06,499,31.280386,121.203915,31.279433,121.198241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.2067384,31.28528011,16,-81,17,-79,19.0,-75.0,17.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525150172.0,460011670515939.06,489,31.280386,121.203915,31.279433,121.198241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.20683000000001,31.28519533,15,-83,18,-77,16.0,-81.0,20.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525152310.0,460011670515939.06,476,31.279433,121.198241,0.0,0.0,31.280386,121.203915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.2069076,31.28514195,15,-83,18,-77,16.0,-81.0,20.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525154463.0,460011670515939.06,467,31.279433,121.198241,0.0,0.0,31.280386,121.203915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.20697870000001,31.28509414,14,-85,18,-77,16.0,-81.0,19.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525156618.0,460011670515939.06,460,31.279433,121.198241,0.0,0.0,31.280386,121.203915,31.287846000000002,121.191709,0.0,0.0,0.0,0.0,0.0,0.0
121.2070098,31.28503386,20,-73,16,-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525158755.0,460011670515939.06,450,31.287846000000002,121.191709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.20710420000002,31.28498277,20,-73,16,-81,15.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525160919.0,460011670515939.06,442,31.287846000000002,121.191709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.2071886,31.28492926,20,-73,16,-81,15.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525161975.0,460011670515939.06,434,31.287846000000002,121.191709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.2071886,31.28492926,19,-75,16,-81,17.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525163067.0,460011670515939.06,434,31.287846000000002,121.191709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.20725390000001,31.28490615,19,-75,16,-81,17.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525164130.0,460011670515939.06,430,31.287846000000002,121.191709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.20725390000001,31.28490615,19,-75,16,-81,17.0,-79.0,16.0,-81.0,16.0,-81.0,0.0,0.0,0.0,0.0,1509525165010.0,460011670515939.06,430,31.287846000000002,121.191709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.20730800000001,31.28484917,19,-75,16,-81,17.0,-79.0,16.0,-81.0,16.0,-81.0,0.0,0.0,0.0,0.0,1509525166036.0,460011670515939.06,421,31.287846000000002,121.191709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.20730800000001,31.28484917,18,-77,17,-79,16.0,-81.0,16.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525167152.0,460011670515939.06,421,31.287846000000002,121.191709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.2073966,31.28480203,18,-77,17,-79,16.0,-81.0,16.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525168175.0,460011670515939.06,414,31.287846000000002,121.191709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.2073966,31.28480203,18,-77,17,-79,15.0,-83.0,14.0,-85.0,20.0,-73.0,16.0,-81.0,0.0,0.0,1509525169271.0,460011670515939.06,414,31.287846000000002,121.191709,0.0,0.0,31.288649,121.211928,0.0,0.0,31.289647,121.208284,31.289647,121.208284,0.0,0.0
121.20750520000001,31.28475311,18,-77,17,-79,15.0,-83.0,14.0,-85.0,20.0,-73.0,16.0,-81.0,0.0,0.0,1509525170312.0,460011670515939.06,407,31.287846000000002,121.191709,0.0,0.0,31.288649,121.211928,0.0,0.0,31.289647,121.208284,31.289647,121.208284,0.0,0.0
121.20750520000001,31.28475311,18,-77,17,-79,15.0,-83.0,14.0,-85.0,20.0,-73.0,16.0,-81.0,0.0,0.0,1509525171404.0,460011670515939.06,407,31.287846000000002,121.191709,0.0,0.0,31.288649,121.211928,31.288361,121.211591,31.289647,121.208284,31.289647,121.208284,0.0,0.0
121.2075837,31.28471059,18,-77,17,-79,15.0,-83.0,14.0,-85.0,20.0,-73.0,16.0,-81.0,0.0,0.0,1509525172452.0,460011670515939.06,400,31.287846000000002,121.191709,0.0,0.0,31.288649,121.211928,31.288361,121.211591,31.289647,121.208284,31.289647,121.208284,0.0,0.0
121.2075837,31.28471059,21,-71,15,-83,15.0,-83.0,22.0,-69.0,16.0,-81.0,17.0,-79.0,0.0,0.0,1509525173533.0,460011670515939.06,400,31.289402000000003,121.208105,31.288649,121.211928,31.288361,121.211591,31.289647,121.208284,31.289647,121.208284,31.287846000000002,121.191709,0.0,0.0
121.20765259999999,31.28466607,21,-71,15,-83,15.0,-83.0,22.0,-69.0,16.0,-81.0,17.0,-79.0,0.0,0.0,1509525174604.0,460011670515939.06,393,31.289402000000003,121.208105,31.288649,121.211928,31.288361,121.211591,31.289647,121.208284,31.289647,121.208284,31.287846000000002,121.191709,0.0,0.0
121.20765259999999,31.28466607,22,-69,17,-79,22.0,-69.0,16.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525175675.0,460011670515939.06,393,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.289647,121.208284,0.0,0.0,0.0,0.0,0.0,0.0
121.2077166,31.28461422,22,-69,17,-79,22.0,-69.0,16.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,1509525176758.0,460011670515939.06,385,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.289647,121.208284,0.0,0.0,0.0,0.0,0.0,0.0
121.2077166,31.28461422,22,-69,17,-79,22.0,-69.0,16.0,-81.0,18.0,-77.0,0.0,0.0,0.0,0.0,1509525177827.0,460011670515939.06,385,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.289647,121.208284,0.0,0.0,0.0,0.0,0.0,0.0
121.207779,31.28455371,22,-69,17,-79,22.0,-69.0,16.0,-81.0,18.0,-77.0,0.0,0.0,0.0,0.0,1509525178898.0,460011670515939.06,375,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.289647,121.208284,0.0,0.0,0.0,0.0,0.0,0.0
121.207779,31.28455371,19,-75,17,-79,22.0,-69.0,16.0,-81.0,16.0,-81.0,0.0,0.0,0.0,0.0,1509525179988.0,460011670515939.06,375,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.289647,121.208284,31.289402000000003,121.208105,0.0,0.0,0.0,0.0
121.2077633,31.28453986,19,-75,17,-79,22.0,-69.0,16.0,-81.0,16.0,-81.0,0.0,0.0,0.0,0.0,1509525181048.0,460011670515939.06,373,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.289647,121.208284,31.289402000000003,121.208105,0.0,0.0,0.0,0.0
121.2077633,31.28453986,19,-75,18,-77,22.0,-69.0,16.0,-81.0,16.0,-81.0,0.0,0.0,0.0,0.0,1509525182120.0,460011670515939.06,373,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.289647,121.208284,31.289402000000003,121.208105,0.0,0.0,0.0,0.0
121.2078264,31.28448992,19,-75,18,-77,22.0,-69.0,16.0,-81.0,16.0,-81.0,0.0,0.0,0.0,0.0,1509525183208.0,460011670515939.06,365,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.289647,121.208284,31.289402000000003,121.208105,0.0,0.0,0.0,0.0
121.2078264,31.28448992,19,-75,18,-77,22.0,-69.0,16.0,-81.0,15.0,-83.0,16.0,-81.0,15.0,-83.0,1509525184272.0,460011670515939.06,365,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.289647,121.208284,0.0,0.0,0.0,0.0,31.289402000000003,121.208105
121.20790729999999,31.28444794,19,-75,18,-77,22.0,-69.0,16.0,-81.0,15.0,-83.0,16.0,-81.0,15.0,-83.0,1509525185343.0,460011670515939.06,359,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.289647,121.208284,0.0,0.0,0.0,0.0,31.289402000000003,121.208105
121.20790729999999,31.28444794,19,-75,18,-77,22.0,-69.0,15.0,-83.0,15.0,-83.0,16.0,-81.0,16.0,-81.0,1509525186431.0,460011670515939.06,359,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.289647,121.208284,31.288361,121.211591,31.287846000000002,121.191709,31.289402000000003,121.208105
121.20798700000002,31.28439361,19,-75,18,-77,22.0,-69.0,15.0,-83.0,15.0,-83.0,16.0,-81.0,16.0,-81.0,1509525187495.0,460011670515939.06,350,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.289647,121.208284,31.288361,121.211591,31.287846000000002,121.191709,31.289402000000003,121.208105
121.20798700000002,31.28439361,20,-73,18,-77,23.0,-67.0,16.0,-81.0,15.0,-83.0,16.0,-81.0,0.0,0.0,1509525188565.0,460011670515939.06,350,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.288361,121.211591,31.287846000000002,121.191709,31.289402000000003,121.208105,0.0,0.0
121.20805459999998,31.28434659,20,-73,18,-77,23.0,-67.0,16.0,-81.0,15.0,-83.0,16.0,-81.0,0.0,0.0,1509525189654.0,460011670515939.06,343,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.288361,121.211591,31.287846000000002,121.191709,31.289402000000003,121.208105,0.0,0.0
121.20805459999998,31.28434659,20,-73,19,-75,23.0,-67.0,16.0,-81.0,15.0,-83.0,17.0,-79.0,0.0,0.0,1509525190718.0,460011670515939.06,343,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.288361,121.211591,31.287846000000002,121.191709,31.289402000000003,121.208105,0.0,0.0
121.20813020000001,31.28429712,20,-73,19,-75,23.0,-67.0,16.0,-81.0,15.0,-83.0,17.0,-79.0,0.0,0.0,1509525191786.0,460011670515939.06,335,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.288361,121.211591,31.287846000000002,121.191709,31.289402000000003,121.208105,0.0,0.0
121.20813020000001,31.28429712,18,-77,17,-79,23.0,-67.0,17.0,-79.0,15.0,-83.0,17.0,-79.0,0.0,0.0,1509525192878.0,460011670515939.06,335,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.288361,121.211591,31.287846000000002,121.191709,31.289402000000003,121.208105,0.0,0.0
121.20821570000001,31.28424214,18,-77,17,-79,23.0,-67.0,17.0,-79.0,15.0,-83.0,17.0,-79.0,0.0,0.0,1509525193711.0,460011670515939.06,327,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.288361,121.211591,31.287846000000002,121.191709,31.289402000000003,121.208105,0.0,0.0
121.20821570000001,31.28424214,17,-79,17,-79,23.0,-67.0,17.0,-79.0,15.0,-83.0,16.0,-81.0,0.0,0.0,1509525194769.0,460011670515939.06,327,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.288361,121.211591,31.287846000000002,121.191709,31.289402000000003,121.208105,0.0,0.0
121.2082906,31.28418155,17,-79,17,-79,23.0,-67.0,17.0,-79.0,15.0,-83.0,16.0,-81.0,0.0,0.0,1509525195829.0,460011670515939.06,317,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.288361,121.211591,31.287846000000002,121.191709,31.289402000000003,121.208105,0.0,0.0
121.2082906,31.28418155,17,-79,16,-81,23.0,-67.0,14.0,-85.0,16.0,-81.0,16.0,-81.0,0.0,0.0,1509525196984.0,460011670515939.06,317,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.288361,121.211591,31.287846000000002,121.191709,31.289402000000003,121.208105,0.0,0.0
121.20840190000001,31.28401986,17,-79,16,-81,23.0,-67.0,14.0,-85.0,16.0,-81.0,16.0,-81.0,0.0,0.0,1509525197968.0,460011670515939.06,292,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.288361,121.211591,31.287846000000002,121.191709,31.289402000000003,121.208105,0.0,0.0
121.20843789999999,31.28398089,17,-79,16,-81,23.0,-67.0,14.0,-85.0,16.0,-81.0,16.0,-81.0,0.0,0.0,1509525200120.0,460011670515939.06,285,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.288361,121.211591,31.287846000000002,121.191709,31.289402000000003,121.208105,0.0,0.0
121.2085114,31.28391592,17,-79,16,-81,23.0,-67.0,14.0,-85.0,16.0,-81.0,16.0,-81.0,0.0,0.0,1509525202261.0,460011670515939.06,275,31.289402000000003,121.208105,31.288649,121.211928,31.289647,121.208284,31.288361,121.211591,31.287846000000002,121.191709,31.289402000000003,121.208105,0.0,0.0
121.2085114,31.28391592,23,-67,16,-81,17.0,-79.0,17.0,-79.0,17.0,-79.0,0.0,0.0,0.0,0.0,1509525203351.0,460011670515939.06,275,31.289647,121.208284,31.288649,121.211928,31.287846000000002,121.191709,31.289402000000003,121.208105,31.289402000000003,121.208105,0.0,0.0,0.0,0.0
121.20858570000001,31.2838609,23,-67,16,-81,17.0,-79.0,17.0,-79.0,17.0,-79.0,0.0,0.0,0.0,0.0,1509525204412.0,460011670515939.06,267,31.289647,121.208284,31.288649,121.211928,31.287846000000002,121.191709,31.289402000000003,121.208105,31.289402000000003,121.208105,0.0,0.0,0.0,0.0
121.20858570000001,31.2838609,23,-67,16,-81,17.0,-79.0,17.0,-79.0,17.0,-79.0,17.0,-79.0,0.0,0.0,1509525205484.0,460011670515939.06,267,31.289647,121.208284,31.288649,121.211928,31.287846000000002,121.191709,31.289402000000003,121.208105,31.289402000000003,121.208105,0.0,0.0,0.0,0.0
