u,b,u_b_count_all,u_b_count_2,u_b_count_3,u_b_count_4,u_b_amount_all,u_b_amount_2,u_b_amount_3,u_b_amount_4,u_count_all,u_count_2,u_count_3,u_count_4,u_amount_all,u_amount_2,u_amount_3,u_amount_4,b_count_all,b_count_2,b_count_3,b_count_4,b_amount_all,b_amount_2,b_amount_3,b_amount_4,u_b_count_unique_all,u_b_count_unique_2,u_b_count_unique_3,u_b_count_unique_4,b_user_all,b_user_2,b_user_3,b_user_4,b_agg_count_max,b_agg_count_median,b_agg_count_mean,b_agg_count_std,b_agg_amount_max,b_agg_amount_median,b_agg_amount_mean,b_agg_amount_std,u_b_agg_count_max,u_b_agg_count_median,u_b_agg_count_mean,u_b_agg_count_std,u_b_agg_amount_max,u_b_agg_amount_median,u_b_agg_amount_mean,u_b_agg_amount_std,u_agg_count_max,u_agg_count_median,u_agg_count_mean,u_agg_count_std,u_agg_amount_max,u_agg_amount_median,u_agg_amount_mean,u_agg_amount_std,u_b_agg_count_unique_max,u_b_agg_count_unique_median,u_b_agg_count_unique_mean,u_b_agg_count_unique_std,b_agg_user_max,b_agg_user_max_median,b_agg_user_max_mean,b_agg_user_max_std,b_user_agg_count_mean,b_user_agg_count_std,b_user_agg_count_max,b_user_agg_count_median,b_user_agg_amount_mean,b_user_agg_amount_std,b_user_agg_amount_max,b_user_agg_amount_median,u_b_user_agg_count_mean,u_b_user_agg_count_std,u_b_user_agg_count_max,u_b_user_agg_count_median,u_b_user_agg_amount_mean,u_b_user_agg_amount_std,u_b_user_agg_amount_max,u_b_user_agg_amount_median,tag
1590140307415,10163.0,1.0,1.0,0.0,0.0,2.7,2.7,0.0,0.0,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,8.0,1.0,1.0,6.0,28.0,2.7,5.8,19.500000000000004,20,15,0,6,6,1,1,5,6.0,1.0,2.6666666666666665,2.3570226039551585,19.500000000000004,5.8,9.333333333333334,7.299467256055214,1.0,0.0,0.3333333333333333,0.4714045207910317,2.7,0.0,0.9,1.2727922061357857,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,5.0,1.0,2.33,1.89,1.33,0.47,2,1,4.67,2.13,8.5,3.8,1.38,0.7,3,1,17.54,35.03,150.9,6.8,0.0
1590140307415,10692.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,12.0,1.0,6.0,5.0,21.0,4.0,6.0,11.0,20,15,0,6,8,1,4,4,6.0,5.0,4.0,2.160246899469287,11.0,6.0,7.0,2.943920288775949,1.0,0.0,0.3333333333333333,0.4714045207910317,4.0,0.0,1.3333333333333333,1.8856180831641267,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,4.0,4.0,3.0,1.41,1.5,0.87,3,1,2.62,1.32,4.0,3.0,1.38,0.7,3,1,17.54,35.03,150.9,6.8,0.0
1590140307415,10706.0,1.0,1.0,0.0,0.0,6.8,6.8,0.0,0.0,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,75.0,20.0,10.0,45.0,902.1999999999992,250.60000000000008,104.0,547.6000000000003,20,15,0,6,36,16,8,15,45.0,20.0,25.0,14.719601443879744,547.6000000000003,250.60000000000008,300.73333333333335,184.53591038662975,1.0,0.0,0.3333333333333333,0.4714045207910317,6.8,0.0,2.2666666666666666,3.2055507413790147,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,16.0,15.0,13.0,3.56,1.92,2.66,16,1,25.06,50.36,303.6,13.8,1.38,0.7,3,1,17.54,35.03,150.9,6.8,0.0
1590140307415,14116.0,1.0,1.0,0.0,0.0,6.8,6.8,0.0,0.0,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,2.0,1.0,0.0,1.0,12.4,6.8,0.0,5.6,20,15,0,6,2,1,0,1,1.0,1.0,0.6666666666666666,0.4714045207910317,6.8,5.6,4.133333333333333,2.9634814361190487,1.0,0.0,0.3333333333333333,0.4714045207910317,6.8,0.0,2.2666666666666666,3.2055507413790147,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,1.0,1.0,0.67,0.47,1.0,0.0,1,1,6.2,0.6,6.8,6.8,1.38,0.7,3,1,17.54,35.03,150.9,6.8,0.0
1590140307415,14322.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,50.0,13.0,9.0,28.0,414.69999999999993,185.5,80.30000000000003,148.89999999999995,20,15,0,6,32,12,8,16,28.0,13.0,16.666666666666668,8.178562764256865,185.5,148.89999999999995,138.23333333333332,43.604994617079754,1.0,0.0,0.3333333333333333,0.4714045207910317,12.0,0.0,4.0,5.656854249492381,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,16.0,12.0,12.0,3.27,1.56,0.83,4,1,12.96,18.63,105.6,6.8,1.38,0.7,3,1,17.54,35.03,150.9,6.8,0.0
1590140307415,14345.0,1.0,1.0,0.0,0.0,24.9,24.9,0.0,0.0,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,7.0,1.0,4.0,2.0,202.0,24.9,137.5,39.6,20,15,0,6,7,1,4,2,4.0,2.0,2.333333333333333,1.247219128924647,137.5,39.6,67.33333333333333,49.9769502426424,1.0,0.0,0.3333333333333333,0.4714045207910317,24.9,0.0,8.299999999999999,11.737972567696689,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,4.0,2.0,2.33,1.25,1.0,0.0,1,1,28.86,13.22,56.0,26.8,1.38,0.7,3,1,17.54,35.03,150.9,6.8,0.0
1590140307415,14350.0,1.0,0.0,0.0,1.0,4.2,0.0,0.0,4.2,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,17.378,3.0,6.856,7.522,98.09000000000002,11.5,46.14,40.45,20,15,0,6,10,1,4,6,7.522,6.856,5.792666666666666,1.9933438126814844,46.14,40.45,32.696666666666665,15.16724614277607,1.0,0.0,0.3333333333333333,0.4714045207910317,4.2,0.0,1.4,1.9798989873223327,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,6.0,4.0,3.67,2.05,1.8,0.75,3,2,9.81,8.78,33.74,8.0,1.38,0.7,3,1,17.54,35.03,150.9,6.8,0.0
1590140307415,14362.0,1.0,1.0,0.0,0.0,2.8,2.8,0.0,0.0,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,34.0,13.0,5.0,16.0,140.0,38.5,32.9,68.59999999999998,20,15,0,6,20,8,5,9,16.0,13.0,11.333333333333336,4.642796092394708,68.59999999999998,38.5,46.66666666666666,15.676805230091428,1.0,0.0,0.3333333333333333,0.4714045207910317,2.8,0.0,0.9333333333333332,1.3199326582148887,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,9.0,8.0,7.33,1.7,1.7,1.0,4,1,7.0,3.1,12.5,8.4,1.38,0.7,3,1,17.54,35.03,150.9,6.8,0.0
1590140307415,14372.0,2.0,0.0,0.0,2.0,14.0,0.0,0.0,14.0,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,18.078,9.078,2.0,7.0,306.63,250.73,9.4,46.49999999999999,20,15,0,6,17,11,2,5,9.078,7.0,6.026,2.9705249816600876,250.73,46.49999999999999,102.21,106.10606423134666,2.0,0.0,0.6666666666666666,0.9428090415820634,14.0,0.0,4.666666666666667,6.599663291074443,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,11.0,5.0,6.0,3.74,1.18,0.51,3,1,18.04,23.01,102.56,9.5,1.38,0.7,3,1,17.54,35.03,150.9,6.8,0.0
1590140307415,14475.0,1.0,1.0,0.0,0.0,13.5,13.5,0.0,0.0,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,35.59600000000001,12.37,10.226,13.0,950.4399999999997,482.2,204.04,264.20000000000005,20,15,0,6,34,13,11,10,13.0,12.37,11.865333333333336,1.187373946526067,482.2,264.20000000000005,316.81333333333333,119.49719252862059,1.0,0.0,0.3333333333333333,0.4714045207910317,13.5,0.0,4.5,6.363961030678928,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,13.0,11.0,11.33,1.25,1.12,0.32,2,1,27.95,39.82,229.0,16.8,1.38,0.7,3,1,17.54,35.03,150.9,6.8,0.0
1590140307415,14509.0,1.0,0.0,0.0,1.0,8.5,0.0,0.0,8.5,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,11.0,1.0,3.0,7.0,69.39999999999999,4.8,15.5,49.1,20,15,0,6,7,1,3,4,7.0,3.0,3.6666666666666665,2.494438257849294,49.1,15.5,23.133333333333336,18.873673610496603,1.0,0.0,0.3333333333333333,0.4714045207910317,8.5,0.0,2.833333333333333,4.006938426723769,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,4.0,3.0,2.67,1.25,1.57,1.05,4,1,9.91,5.8,23.6,8.5,1.38,0.7,3,1,17.54,35.03,150.9,6.8,0.0
1590140307415,14622.0,1.0,0.0,0.0,1.0,5.7,0.0,0.0,5.7,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,77.0,29.0,21.0,27.0,1679.499999999999,710.5999999999997,426.80000000000007,542.1000000000001,20,15,0,6,44,21,17,19,29.0,27.0,25.66666666666667,3.39934634239519,710.5999999999997,542.1000000000001,559.8333333333333,116.53744271930596,1.0,0.0,0.3333333333333333,0.4714045207910317,5.7,0.0,1.9,2.6870057685088806,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,21.0,19.0,19.0,1.63,1.75,1.11,7,1,38.17,37.75,198.0,26.5,1.38,0.7,3,1,17.54,35.03,150.9,6.8,0.0
1590140307415,14732.0,2.0,2.0,0.0,0.0,19.6,19.6,0.0,0.0,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,5.0,5.0,0.0,0.0,48.60000000000001,48.60000000000001,0.0,0.0,20,15,0,6,4,4,0,0,5.0,0.0,1.6666666666666667,2.3570226039551585,48.60000000000001,0.0,16.200000000000006,22.910259710444144,2.0,0.0,0.6666666666666666,0.9428090415820634,19.6,0.0,6.533333333333334,9.239528607504221,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,4.0,0.0,1.33,1.89,1.25,0.43,2,1,12.15,4.45,19.6,10.6,1.38,0.7,3,1,17.54,35.03,150.9,6.8,0.0
1590140307415,15094.0,25.0,25.0,0.0,0.0,150.9,150.9,0.0,0.0,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,1027.0,379.0,364.0,284.0,5613.769999999999,2155.88,1756.63,1701.2600000000007,20,15,0,6,140,55,67,58,379.0,364.0,342.3333333333333,41.69998667732268,2155.88,1756.63,1871.256666666667,202.52455099457816,25.0,0.0,8.333333333333334,11.785113019775794,150.9,0.0,50.3,71.13494218736669,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,67.0,58.0,60.0,5.1,2.01,1.69,11,1,40.1,44.86,276.0,23.6,1.38,0.7,3,1,17.54,35.03,150.9,6.8,0.0
1590140307415,30248.0,3.0,2.0,0.0,1.0,0.7,0.5,0.0,0.2,45.92100000000001,38.921,0.0,7.0,319.45,282.85,0.0,36.6,566.0,193.0,182.0,191.0,128.70000000000036,45.99999999999997,40.49999999999998,42.200000000000045,20,15,0,6,244,127,133,129,193.0,191.0,188.66666666666663,4.784233364802442,45.99999999999997,42.200000000000045,42.9,2.299275248130728,2.0,1.0,1.0,0.8164965809277259,0.5,0.2,0.2333333333333333,0.20548046676563256,38.921,7.0,15.307,16.940400369137286,282.85,36.6,106.48333333333336,125.60199264165978,15,6,7.0,6.164414002968977,133.0,129.0,129.67,2.49,2.22,1.5,9,2,0.53,0.38,2.3,0.4,1.38,0.7,3,1,17.54,35.03,150.9,6.8,1.0
1590140307767,14005.0,1.0,0.0,0.0,1.0,8.5,0.0,0.0,8.5,246.32600000000005,12.603,0.0,233.72300000000004,213.05,51.38,0.0,161.67,10.0,2.0,5.0,3.0,61.5,7.0,23.0,31.5,28,10,0,19,8,2,3,3,5.0,3.0,3.333333333333333,1.247219128924647,31.5,23.0,20.5,10.157099323461727,1.0,0.0,0.3333333333333333,0.4714045207910317,8.5,0.0,2.833333333333333,4.006938426723769,233.72300000000004,12.603,82.10866666666669,107.330916503846,161.67,51.38,71.01666666666667,67.44625630002669,19,10,9.666666666666666,7.760297817881877,3.0,3.0,2.67,0.47,1.25,0.66,3,1,7.69,3.3,14.5,8.5,1.57,0.73,3,1,13.54,13.17,43.0,8.5,0.0
1590140307767,14177.0,1.0,0.0,0.0,1.0,7.5,0.0,0.0,7.5,246.32600000000005,12.603,0.0,233.72300000000004,213.05,51.38,0.0,161.67,76.0,30.0,24.0,22.0,561.5899999999998,207.1,194.49000000000004,160.0,28,10,0,19,43,18,17,14,30.0,24.0,25.33333333333333,3.39934634239519,207.1,194.49000000000004,187.1966666666667,19.90807262282202,1.0,0.0,0.3333333333333333,0.4714045207910317,7.5,0.0,2.5,3.5355339059327378,233.72300000000004,12.603,82.10866666666669,107.330916503846,161.67,51.38,71.01666666666667,67.44625630002669,19,10,9.666666666666666,7.760297817881877,18.0,17.0,16.33,1.7,1.77,1.46,10,1,13.06,12.03,73.8,8.5,1.57,0.73,3,1,13.54,13.17,43.0,8.5,0.0
1590140307767,14783.0,1.0,0.0,0.0,1.0,13.8,0.0,0.0,13.8,246.32600000000005,12.603,0.0,233.72300000000004,213.05,51.38,0.0,161.67,3.0,1.0,1.0,1.0,29.5,8.9,6.8,13.8,28,10,0,19,3,1,1,1,1.0,1.0,1.0,0.0,13.8,8.9,9.833333333333334,2.932954520994525,1.0,0.0,0.3333333333333333,0.4714045207910317,13.8,0.0,4.6000000000000005,6.505382386916237,233.72300000000004,12.603,82.10866666666669,107.330916503846,161.67,51.38,71.01666666666667,67.44625630002669,19,10,9.666666666666666,7.760297817881877,1.0,1.0,1.0,0.0,1.0,0.0,1,1,9.83,2.93,13.8,8.9,1.57,0.73,3,1,13.54,13.17,43.0,8.5,0.0
1590140307767,15052.0,16.0,0.0,0.0,16.0,43.0,0.0,0.0,43.0,246.32600000000005,12.603,0.0,233.72300000000004,213.05,51.38,0.0,161.67,416.0,89.0,160.0,167.0,2141.2000000000016,603.8,673.4999999999998,863.9000000000003,28,10,0,19,99,38,39,43,167.0,160.0,138.66666666666666,35.23571420527127,863.9000000000003,673.4999999999998,713.7333333333332,109.93041233232776,16.0,0.0,5.333333333333333,7.542472332656508,43.0,0.0,14.333333333333336,20.27039439401436,233.72300000000004,12.603,82.10866666666669,107.330916503846,161.67,51.38,71.01666666666667,67.44625630002669,19,10,9.666666666666666,7.760297817881877,43.0,39.0,40.0,2.16,1.76,1.42,11,1,21.63,22.24,126.5,14.9,1.57,0.73,3,1,13.54,13.17,43.0,8.5,1.0
1590140307767,15094.0,5.0,4.0,0.0,1.0,17.7,9.2,0.0,8.5,246.32600000000005,12.603,0.0,233.72300000000004,213.05,51.38,0.0,161.67,1027.0,379.0,364.0,284.0,5613.769999999999,2155.88,1756.63,1701.2600000000007,28,10,0,19,140,55,67,58,379.0,364.0,342.3333333333333,41.69998667732268,2155.88,1756.63,1871.256666666667,202.52455099457816,4.0,1.0,1.6666666666666667,1.699673171197595,9.2,8.5,5.9,4.181706190858782,233.72300000000004,12.603,82.10866666666669,107.330916503846,161.67,51.38,71.01666666666667,67.44625630002669,19,10,9.666666666666666,7.760297817881877,67.0,58.0,60.0,5.1,2.01,1.69,11,1,40.1,44.86,276.0,23.6,1.57,0.73,3,1,13.54,13.17,43.0,8.5,0.0
1590140307767,30204.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,246.32600000000005,12.603,0.0,233.72300000000004,213.05,51.38,0.0,161.67,3.0,3.0,0.0,0.0,19.8,19.8,0.0,0.0,28,10,0,19,2,2,0,0,3.0,0.0,1.0,1.4142135623730951,19.8,0.0,6.6000000000000005,9.333809511662427,2.0,0.0,0.6666666666666666,0.9428090415820634,4.0,0.0,1.3333333333333333,1.8856180831641267,233.72300000000004,12.603,82.10866666666669,107.330916503846,161.67,51.38,71.01666666666667,67.44625630002669,19,10,9.666666666666666,7.760297817881877,2.0,0.0,0.67,0.94,1.0,0.0,1,1,9.9,5.9,15.8,15.8,1.57,0.73,3,1,13.54,13.17,43.0,8.5,0.0
1590140307767,30248.0,2.0,0.0,0.0,2.0,0.30000000000000004,0.0,0.0,0.30000000000000004,246.32600000000005,12.603,0.0,233.72300000000004,213.05,51.38,0.0,161.67,566.0,193.0,182.0,191.0,128.70000000000036,45.99999999999997,40.49999999999998,42.200000000000045,28,10,0,19,244,127,133,129,193.0,191.0,188.66666666666663,4.784233364802442,45.99999999999997,42.200000000000045,42.9,2.299275248130728,2.0,0.0,0.6666666666666666,0.9428090415820634,0.30000000000000004,0.0,0.10000000000000002,0.14142135623730953,233.72300000000004,12.603,82.10866666666669,107.330916503846,161.67,51.38,71.01666666666667,67.44625630002669,19,10,9.666666666666666,7.760297817881877,133.0,129.0,129.67,2.49,2.22,1.5,9,2,0.53,0.38,2.3,0.4,1.57,0.73,3,1,13.54,13.17,43.0,8.5,0.0
1590140307859,14224.0,2.0,2.0,0.0,0.0,41.6,41.6,0.0,0.0,28.386999999999997,7.387,21.0,0.0,200.96000000000004,139.16000000000003,61.8,0.0,21.0,13.0,5.0,3.0,326.9000000000001,212.80000000000007,74.0,40.1,12,8,4,0,15,8,5,3,13.0,5.0,7.0,4.320493798938574,212.80000000000007,74.0,108.9666666666667,74.71422592489037,2.0,0.0,0.6666666666666666,0.9428090415820634,41.6,0.0,13.866666666666667,19.610428064906923,21.0,7.3870000000000005,9.462333333333332,8.697902288610871,139.16000000000003,61.8,66.98666666666668,56.93008890052978,8,4,4.0,3.2659863237109037,8.0,5.0,5.33,2.05,1.4,1.02,5,1,21.79,17.25,79.7,14.8,1.17,0.37,2,1,16.37,13.83,41.6,11.8,0.0
1590140307859,14330.0,1.0,1.0,0.0,0.0,6.9,6.9,0.0,0.0,28.386999999999997,7.387,21.0,0.0,200.96000000000004,139.16000000000003,61.8,0.0,371.0,353.0,6.0,12.0,813.0999999999997,708.2999999999997,36.8,68.0,12,8,4,0,24,13,5,7,353.0,12.0,123.66666666666669,162.1816539837009,708.2999999999997,68.0,271.03333333333325,309.45647333492445,1.0,0.0,0.3333333333333333,0.4714045207910317,6.9,0.0,2.3000000000000003,3.2526911934581184,21.0,7.3870000000000005,9.462333333333332,8.697902288610871,139.16000000000003,61.8,66.98666666666668,56.93008890052978,8,4,4.0,3.2659863237109037,13.0,7.0,8.33,3.4,1.42,1.08,6,1,33.88,120.64,612.0,6.9,1.17,0.37,2,1,16.37,13.83,41.6,11.8,0.0
1590140307859,14345.0,1.0,0.0,1.0,0.0,26.8,0.0,26.8,0.0,28.386999999999997,7.387,21.0,0.0,200.96000000000004,139.16000000000003,61.8,0.0,7.0,1.0,4.0,2.0,202.0,24.9,137.5,39.6,12,8,4,0,7,1,4,2,4.0,2.0,2.333333333333333,1.247219128924647,137.5,39.6,67.33333333333333,49.9769502426424,1.0,0.0,0.3333333333333333,0.4714045207910317,26.8,0.0,8.933333333333334,12.63364115719965,21.0,7.3870000000000005,9.462333333333332,8.697902288610871,139.16000000000003,61.8,66.98666666666668,56.93008890052978,8,4,4.0,3.2659863237109037,4.0,2.0,2.33,1.25,1.0,0.0,1,1,28.86,13.22,56.0,26.8,1.17,0.37,2,1,16.37,13.83,41.6,11.8,0.0
1590140307859,14531.0,1.0,1.0,0.0,0.0,10.9,10.9,0.0,0.0,28.386999999999997,7.387,21.0,0.0,200.96000000000004,139.16000000000003,61.8,0.0,1.0,1.0,0.0,0.0,10.9,10.9,0.0,0.0,12,8,4,0,1,1,0,0,1.0,0.0,0.3333333333333333,0.4714045207910317,10.9,0.0,3.633333333333333,5.138309276622246,1.0,0.0,0.3333333333333333,0.4714045207910317,10.9,0.0,3.633333333333333,5.138309276622246,21.0,7.3870000000000005,9.462333333333332,8.697902288610871,139.16000000000003,61.8,66.98666666666668,56.93008890052978,8,4,4.0,3.2659863237109037,1.0,0.0,0.33,0.47,1.0,0.0,1,1,10.9,0.0,10.9,10.9,1.17,0.37,2,1,16.37,13.83,41.6,11.8,0.0
1590140307859,14805.0,1.0,1.0,0.0,0.0,11.8,11.8,0.0,0.0,28.386999999999997,7.387,21.0,0.0,200.96000000000004,139.16000000000003,61.8,0.0,16.0,9.0,5.0,2.0,192.80000000000004,107.2,60.0,25.6,12,8,4,0,11,7,4,2,9.0,5.0,5.333333333333333,2.867441755680876,107.2,60.0,64.26666666666667,33.44939793512317,1.0,0.0,0.3333333333333333,0.4714045207910317,11.8,0.0,3.9333333333333336,5.562573345334173,21.0,7.3870000000000005,9.462333333333332,8.697902288610871,139.16000000000003,61.8,66.98666666666668,56.93008890052978,8,4,4.0,3.2659863237109037,7.0,4.0,4.33,2.05,1.45,0.78,3,1,17.53,9.03,35.4,12.8,1.17,0.37,2,1,16.37,13.83,41.6,11.8,0.0
1590140307859,30248.0,1.0,0.0,1.0,0.0,0.2,0.0,0.2,0.0,28.386999999999997,7.387,21.0,0.0,200.96000000000004,139.16000000000003,61.8,0.0,566.0,193.0,182.0,191.0,128.70000000000036,45.99999999999997,40.49999999999998,42.200000000000045,12,8,4,0,244,127,133,129,193.0,191.0,188.66666666666663,4.784233364802442,45.99999999999997,42.200000000000045,42.9,2.299275248130728,1.0,0.0,0.3333333333333333,0.4714045207910317,0.2,0.0,0.06666666666666668,0.09428090415820636,21.0,7.3870000000000005,9.462333333333332,8.697902288610871,139.16000000000003,61.8,66.98666666666668,56.93008890052978,8,4,4.0,3.2659863237109037,133.0,129.0,129.67,2.49,2.22,1.5,9,2,0.53,0.38,2.3,0.4,1.17,0.37,2,1,16.37,13.83,41.6,11.8,0.0
1590140308030,14366.0,1.0,0.0,0.0,1.0,19.8,0.0,0.0,19.8,53.03900000000001,0.0,0.0,53.03900000000001,205.15,0.0,0.0,205.15,50.0,16.0,20.0,14.0,690.1899999999998,203.70000000000005,314.3,172.19,13,0,0,13,43,14,19,12,20.0,16.0,16.666666666666668,2.494438257849294,314.3,203.70000000000005,230.06333333333336,60.93757479767489,1.0,0.0,0.3333333333333333,0.4714045207910317,19.8,0.0,6.6000000000000005,9.333809511662427,53.03900000000001,0.0,17.679666666666673,25.00282437823553,205.15,0.0,68.38333333333334,96.70863744028013,13,0,4.333333333333333,6.128258770283412,19.0,14.0,15.0,2.94,1.16,0.37,2,1,16.05,8.08,40.7,14.2,1.5,0.87,3,1,17.45,11.19,32.0,19.8,0.0
1590140308030,14767.0,1.0,0.0,0.0,1.0,32.0,0.0,0.0,32.0,53.03900000000001,0.0,0.0,53.03900000000001,205.15,0.0,0.0,205.15,1.0,0.0,0.0,1.0,32.0,0.0,0.0,32.0,13,0,0,13,1,0,0,1,1.0,0.0,0.3333333333333333,0.4714045207910317,32.0,0.0,10.666666666666666,15.084944665313015,1.0,0.0,0.3333333333333333,0.4714045207910317,32.0,0.0,10.666666666666666,15.084944665313015,53.03900000000001,0.0,17.679666666666673,25.00282437823553,205.15,0.0,68.38333333333334,96.70863744028013,13,0,4.333333333333333,6.128258770283412,1.0,0.0,0.33,0.47,1.0,0.0,1,1,32.0,0.0,32.0,32.0,1.5,0.87,3,1,17.45,11.19,32.0,19.8,0.0
1590140308030,15012.0,6.0,0.0,0.0,6.0,17.4,0.0,0.0,17.4,53.03900000000001,0.0,0.0,53.03900000000001,205.15,0.0,0.0,205.15,649.0,228.0,227.0,194.0,2632.480000000005,812.3999999999997,1113.6099999999997,706.4699999999992,13,0,0,13,117,48,51,47,228.0,227.0,216.33333333333331,15.797327481430381,1113.6099999999997,812.3999999999997,877.4933333333328,172.46951698456436,6.0,0.0,2.0,2.8284271247461903,17.4,0.0,5.8,8.202438661763951,53.03900000000001,0.0,17.679666666666673,25.00282437823553,205.15,0.0,68.38333333333334,96.70863744028013,13,0,4.333333333333333,6.128258770283412,51.0,48.0,48.67,1.7,2.21,2.04,18,1,22.5,21.95,165.3,16.8,1.5,0.87,3,1,17.45,11.19,32.0,19.8,0.0
1590140308030,30248.0,3.0,0.0,0.0,3.0,0.6000000000000001,0.0,0.0,0.6000000000000001,53.03900000000001,0.0,0.0,53.03900000000001,205.15,0.0,0.0,205.15,566.0,193.0,182.0,191.0,128.70000000000036,45.99999999999997,40.49999999999998,42.200000000000045,13,0,0,13,244,127,133,129,193.0,191.0,188.66666666666663,4.784233364802442,45.99999999999997,42.200000000000045,42.9,2.299275248130728,3.0,0.0,1.0,1.4142135623730951,0.6000000000000001,0.0,0.20000000000000004,0.28284271247461906,53.03900000000001,0.0,17.679666666666673,25.00282437823553,205.15,0.0,68.38333333333334,96.70863744028013,13,0,4.333333333333333,6.128258770283412,133.0,129.0,129.67,2.49,2.22,1.5,9,2,0.53,0.38,2.3,0.4,1.5,0.87,3,1,17.45,11.19,32.0,19.8,1.0
1590140308214,10124.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,50.973000000000006,18.334000000000003,20.749,11.89,752.7899999999997,234.70000000000005,440.24999999999983,77.84,34.0,16.0,5.0,13.0,145.4,72.9,20.0,52.5,31,11,18,6,7,4,3,2,16.0,13.0,11.333333333333336,4.642796092394708,72.9,52.5,48.46666666666667,21.78383702554616,1.0,0.0,0.3333333333333333,0.4714045207910317,4.0,0.0,1.3333333333333333,1.8856180831641267,20.749000000000002,18.334000000000003,16.991,3.739269714797262,440.24999999999983,234.70000000000005,250.92999999999995,148.39769023359707,18,11,11.666666666666664,4.921607686744467,4.0,3.0,3.0,0.82,3.0,2.67,9,2,20.77,24.91,79.6,12.0,1.62,1.05,5,1,37.33,61.5,199.5,12.6,0.0
1590140308214,11036.0,1.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,50.973000000000006,18.334000000000003,20.749,11.89,752.7899999999997,234.70000000000005,440.24999999999983,77.84,18.0,2.0,10.0,6.0,405.3,44.8,194.5,166.0,31,11,18,6,17,2,10,5,10.0,6.0,6.0,3.2659863237109037,194.5,166.0,135.1,64.90315862883718,1.0,0.0,0.3333333333333333,0.4714045207910317,5.0,0.0,1.6666666666666667,2.3570226039551585,20.749000000000002,18.334000000000003,16.991,3.739269714797262,440.24999999999983,234.70000000000005,250.92999999999995,148.39769023359707,18,11,11.666666666666664,4.921607686744467,10.0,5.0,5.67,3.3,1.06,0.24,2,1,23.84,19.72,96.0,20.0,1.62,1.05,5,1,37.33,61.5,199.5,12.6,0.0
