c,c_i_agg_count_unique_max,c_i_agg_count_unique_median,c_i_agg_count_unique_mean,c_i_agg_count_unique_std
14920,1,0,0.3333333333333333,0.4714045207910317
14924,1,0,0.3333333333333333,0.4714045207910317
14925,1,0,0.3333333333333333,0.4714045207910317
14926,1,1,0.6666666666666666,0.4714045207910317
14928,1,0,0.3333333333333333,0.4714045207910317
14930,1,0,0.3333333333333333,0.4714045207910317
14931,2,0,0.6666666666666666,0.9428090415820634
14932,4,2,2.6666666666666665,0.9428090415820634
14933,1,0,0.3333333333333333,0.4714045207910317
14940,1,0,0.3333333333333333,0.4714045207910317
14943,2,0,0.6666666666666666,0.9428090415820634
14944,1,0,0.3333333333333333,0.4714045207910317
14956,3,2,1.6666666666666667,1.247219128924647
15000,6,5,4.333333333333333,1.699673171197595
15002,1,0,0.3333333333333333,0.4714045207910317
15004,15,14,13.0,2.160246899469287
15005,1,1,0.6666666666666666,0.4714045207910317
15010,2,1,1.0,0.816496580927726
15012,4,2,2.0,1.632993161855452
15019,5,2,2.3333333333333335,2.0548046676563256
15021,4,1,1.6666666666666667,1.699673171197595
15022,2,1,1.0,0.816496580927726
15029,2,0,0.6666666666666666,0.9428090415820634
15100,1,0,0.3333333333333333,0.4714045207910317
15101,3,2,2.0,0.816496580927726
15102,1,1,0.6666666666666666,0.4714045207910317
15103,1,1,0.6666666666666666,0.4714045207910317
15104,7,6,5.666666666666667,1.247219128924647
15105,1,0,0.3333333333333333,0.4714045207910317
15110,33,32,32.0,0.816496580927726
15111,6,5,5.0,0.816496580927726
15113,4,3,3.3333333333333335,0.4714045207910317
15114,13,11,11.0,1.632993161855452
15115,18,17,17.0,0.816496580927726
15116,3,3,2.6666666666666665,0.4714045207910317
15119,4,4,3.6666666666666665,0.4714045207910317
15120,8,4,5.333333333333333,1.8856180831641267
15121,2,2,1.6666666666666667,0.4714045207910317
15123,1,0,0.3333333333333333,0.4714045207910317
15130,11,9,9.333333333333334,1.247219128924647
15131,1,1,1.0,0.0
15139,6,5,3.6666666666666665,2.6246692913372702
15140,4,3,2.3333333333333335,1.699673171197595
15149,3,3,2.6666666666666665,0.4714045207910317
15200,7,7,6.666666666666667,0.4714045207910317
15201,2,1,1.3333333333333333,0.4714045207910317
15202,18,18,16.666666666666668,1.8856180831641267
15209,5,5,4.666666666666667,0.4714045207910317
15210,1,0,0.3333333333333333,0.4714045207910317
15211,2,2,1.3333333333333333,0.9428090415820634
15219,2,2,1.6666666666666667,0.4714045207910317
15230,3,3,2.6666666666666665,0.4714045207910317
15231,7,5,5.333333333333333,1.247219128924647
15232,4,4,3.3333333333333335,0.9428090415820634
15235,1,1,1.0,0.0
15240,2,2,1.6666666666666667,0.4714045207910317
15241,3,1,1.3333333333333333,1.247219128924647
15242,8,7,7.0,0.816496580927726
15243,1,0,0.3333333333333333,0.4714045207910317
15249,1,0,0.3333333333333333,0.4714045207910317
15250,1,1,0.6666666666666666,0.4714045207910317
15261,1,1,0.6666666666666666,0.4714045207910317
15263,1,1,1.0,0.0
15269,1,0,0.3333333333333333,0.4714045207910317
15303,1,1,0.6666666666666666,0.4714045207910317
15306,1,1,0.6666666666666666,0.4714045207910317
15320,2,2,1.6666666666666667,0.4714045207910317
15321,1,0,0.3333333333333333,0.4714045207910317
15323,2,2,1.6666666666666667,0.4714045207910317
15333,1,1,0.6666666666666666,0.4714045207910317
